,RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
28929,2020-07-09,VALEN530,BRVALE3N0B25,EQUITY PUT,"4,75","4,75","4,75","4,75",,"4,78",1,100,53.0,VALE3,2021-02-22,EURO,57.21
28954,2020-07-09,VALEP551,BRVALE3P0BC1,EQUITY PUT,"6,18","6,19","6,18","6,19",,"6,31",19,1900,55.0,VALE3,2021-04-19,EURO,57.21
28973,2020-07-09,VALEQ45,BRVALE3Q0AF5,EQUITY PUT,"4,5","4,5","4,5","4,5",,"4,67",1,100,45.0,VALE3,2022-05-20,EURO,57.21
29005,2020-07-09,VALES208,BRVALE3S08G0,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,1000,20.8,VALE3,2020-07-20,EURO,57.21
29009,2020-07-09,VALES243,BRVALE3S08B1,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,1000,24.3,VALE3,2020-07-20,EURO,57.21
29011,2020-07-09,VALES263,BRVALE3S08H8,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,1000,26.3,VALE3,2020-07-20,EURO,57.21
29012,2020-07-09,VALES278,BRVALE3S08J4,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,1000,27.8,VALE3,2020-07-20,EURO,57.21
29013,2020-07-09,VALES288,BRVALE3S0881,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",4,7000,28.8,VALE3,2020-07-20,EURO,57.21
29017,2020-07-09,VALES33,BRVALE3S0857,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",2,3100,32.8,VALE3,2020-07-20,EURO,57.21
29021,2020-07-09,VALES373,BRVALE3S0956,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",1,5000,37.3,VALE3,2020-07-20,EURO,57.21
29023,2020-07-09,VALES385,BRVALE3S08O4,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",2,3000,38.55,VALE3,2020-07-20,EURO,57.21
29028,2020-07-09,VALES403,BRVALE3S08S5,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",2,5100,40.3,VALE3,2020-07-20,EURO,57.21
29029,2020-07-09,VALES408,BRVALE3S08A3,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",2,2500,40.8,VALE3,2020-07-20,EURO,57.21
29030,2020-07-09,VALES410,BRVALE3S07G2,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",2,7000,39.8,VALE3,2020-07-20,EURO,57.21
29031,2020-07-09,VALES420,BRVALE3S0808,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,100,42.05,VALE3,2020-07-20,EURO,57.21
29034,2020-07-09,VALES435,BRVALE3S08T3,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",11,126500,43.55,VALE3,2020-07-20,EURO,57.21
29035,2020-07-09,VALES438,BRVALE3S0899,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",9,116800,43.8,VALE3,2020-07-20,EURO,57.21
29036,2020-07-09,VALES440,BRVALE3S07E7,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",1,11000,42.8,VALE3,2020-07-20,EURO,57.21
29037,2020-07-09,VALES441,BRVALE3S08V9,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,02",5,25000,44.05,VALE3,2020-07-20,EURO,57.21
29039,2020-07-09,VALES450,BRVALE3S0931,EQUITY PUT,"0,03","0,04","0,03","0,04",,"0,02",8,55100,45.05,VALE3,2020-07-20,EURO,57.21
29040,2020-07-09,VALES453,BRVALE3S08Z0,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,02",1,10000,45.3,VALE3,2020-07-20,EURO,57.21
29041,2020-07-09,VALES455,BRVALE3S07B3,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,02",1,10000,44.3,VALE3,2020-07-20,EURO,57.21
29042,2020-07-09,VALES456,BRVALE3S08P1,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,02",1,5000,45.55,VALE3,2020-07-20,EURO,57.21
29043,2020-07-09,VALES459,BRVALE3S09M6,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,03",2,3500,46.05,VALE3,2020-07-20,EURO,57.21
29044,2020-07-09,VALES460,BRVALE3S07K4,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,02",14,115000,44.8,VALE3,2020-07-20,EURO,57.21
29045,2020-07-09,VALES463,BRVALE3S0907,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,03",1,10000,46.3,VALE3,2020-07-20,EURO,57.21
29046,2020-07-09,VALES465,BRVALE3S08Y3,EQUITY PUT,"0,04","0,06","0,05","0,06",,"0,03",13,122700,46.55,VALE3,2020-07-20,EURO,57.21
29047,2020-07-09,VALES470,BRVALE3S05Z6,EQUITY PUT,"0,04","0,05","0,04","0,04",,"0,03",7,18700,45.8,VALE3,2020-07-20,EURO,57.21
29048,2020-07-09,VALES471,BRVALE3S08W7,EQUITY PUT,"0,05","0,07","0,06","0,06",,"0,04",10,71000,47.05,VALE3,2020-07-20,EURO,57.21
29049,2020-07-09,VALES473,BRVALE3S08Q9,EQUITY PUT,"0,06","0,07","0,06","0,06",,"0,04",5,48200,47.3,VALE3,2020-07-20,EURO,57.21
29050,2020-07-09,VALES475,BRVALE3S0949,EQUITY PUT,"0,05","0,07","0,05","0,06",,"0,05",8,73500,47.55,VALE3,2020-07-20,EURO,57.21
29051,2020-07-09,VALES480,BRVALE3S07L2,EQUITY PUT,"0,05","0,06","0,05","0,05",,"0,04",11,26600,46.8,VALE3,2020-07-20,EURO,57.21
29052,2020-07-09,VALES481,BRVALE3S08U1,EQUITY PUT,"0,06","0,07","0,06","0,07",,"0,05",19,118300,48.05,VALE3,2020-07-20,EURO,57.21
29053,2020-07-09,VALES483,BRVALE3S08R7,EQUITY PUT,"0,08","0,08","0,08","0,08",,"0,06",2,4800,48.3,VALE3,2020-07-20,EURO,57.21
29054,2020-07-09,VALES485,BRVALE3S0923,EQUITY PUT,"0,08","0,08","0,08","0,08",,"0,06",1,5000,48.55,VALE3,2020-07-20,EURO,57.21
29055,2020-07-09,VALES488,BRVALE3S07W9,EQUITY PUT,"0,06","0,09","0,07","0,09",,"0,07",11,46200,48.8,VALE3,2020-07-20,EURO,57.21
29056,2020-07-09,VALES490,BRVALE3S07M0,EQUITY PUT,"0,05","0,07","0,06","0,07",,"0,05",3,3600,47.8,VALE3,2020-07-20,EURO,57.21
29057,2020-07-09,VALES503,BRVALE3S08X5,EQUITY PUT,"0,12","0,14","0,12","0,13",,"0,12",12,45100,50.3,VALE3,2020-07-20,EURO,57.21
29058,2020-07-09,VALES505,BRVALE3S07C1,EQUITY PUT,"0,08","0,1","0,09","0,1",,"0,08",4,13500,49.3,VALE3,2020-07-20,EURO,57.21
29059,2020-07-09,VALES510,BRVALE3S07O6,EQUITY PUT,"0,09","0,11","0,09","0,11",,"0,1",18,58200,49.8,VALE3,2020-07-20,EURO,57.21
29060,2020-07-09,VALES513,BRVALE3S09I4,EQUITY PUT,"0,11","0,2","0,17","0,18",,"0,17",27,181000,51.3,VALE3,2020-07-20,EURO,57.21
29061,2020-07-09,VALES520,BRVALE3S07P3,EQUITY PUT,"0,11","0,17","0,14","0,14",,"0,14",70,375200,50.8,VALE3,2020-07-20,EURO,57.21
29062,2020-07-09,VALES523,BRVALE3S07Y5,EQUITY PUT,"0,17","0,29","0,24","0,23",,"0,25",106,514400,52.3,VALE3,2020-07-20,EURO,57.21
29063,2020-07-09,VALES53,BRVALE3S0790,EQUITY PUT,"0,13","0,23","0,19","0,21",,"0,21",91,478600,51.8,VALE3,2020-07-20,EURO,57.21
29064,2020-07-09,VALES533,BRVALE3S07T5,EQUITY PUT,"0,26","0,43","0,34","0,35",,"0,37",132,611700,53.3,VALE3,2020-07-20,EURO,57.21
29065,2020-07-09,VALES540,BRVALE3S07Q1,EQUITY PUT,"0,17","0,35","0,28","0,32",,"0,3",227,976100,52.8,VALE3,2020-07-20,EURO,57.21
29066,2020-07-09,VALES543,BRVALE3S07Z2,EQUITY PUT,"0,31","0,65","0,5","0,52",,"0,55",166,974700,54.3,VALE3,2020-07-20,EURO,57.21
29067,2020-07-09,VALES550,BRVALE3S07N8,EQUITY PUT,"0,25","0,53","0,42","0,44",,"0,45",204,1041800,53.8,VALE3,2020-07-20,EURO,57.21
29068,2020-07-09,VALES553,BRVALE3S07V1,EQUITY PUT,"0,48","0,97","0,75","0,74",,"0,83",232,893900,55.3,VALE3,2020-07-20,EURO,57.21
29069,2020-07-09,VALES558,BRVALE3S07S7,EQUITY PUT,"0,56","1,18","0,94","1,07",,"1,01",294,1223500,55.8,VALE3,2020-07-20,EURO,57.21
29070,2020-07-09,VALES560,BRVALE3S07R9,EQUITY PUT,"0,38","0,8","0,61","0,68",,"0,68",404,2376100,54.8,VALE3,2020-07-20,EURO,57.21
29071,2020-07-09,VALES563,BRVALE3S07X7,EQUITY PUT,"0,69","1,41","1,17","1,22",,"1,22",238,526600,56.3,VALE3,2020-07-20,EURO,57.21
29072,2020-07-09,VALES573,BRVALE3S0972,EQUITY PUT,"1,29","1,78","1,47","1,7",,"1,75",31,57100,57.3,VALE3,2020-07-20,EURO,57.21
29073,2020-07-09,VALES578,BRVALE3S09L8,EQUITY PUT,"1,29","2,25","1,97","2,07",,"2,07",308,1647100,57.8,VALE3,2020-07-20,EURO,57.21
29074,2020-07-09,VALES580,BRVALE3S07D9,EQUITY PUT,"0,89","1,66","1,35","1,57",,"1,47",423,1777700,56.8,VALE3,2020-07-20,EURO,57.21
29075,2020-07-09,VALES588,BRVALE3S09N4,EQUITY PUT,"1,9","3,08","2,71","2,78",,"2,8",298,1587500,58.8,VALE3,2020-07-20,EURO,57.21
29076,2020-07-09,VALES593,BRVALE3S09K0,EQUITY PUT,"2,98","3,39",3,"3,39",,"3,21",6,26200,59.3,VALE3,2020-07-20,EURO,57.21
29077,2020-07-09,VALES595,BRVALE3S0782,EQUITY PUT,"2,24","2,68","2,44","2,36",,"2,42",7,8200,58.3,VALE3,2020-07-20,EURO,57.21
29078,2020-07-09,VALES598,BRVALE3S09R5,EQUITY PUT,"2,78","3,86","3,46","3,56",,"3,63",186,1372000,59.8,VALE3,2020-07-20,EURO,57.21
29079,2020-07-09,VALES608,BRVALE3S09J2,EQUITY PUT,"3,94","3,94","3,94","3,94",,"4,53",1,8000,60.8,VALE3,2020-07-20,EURO,57.21
29080,2020-07-09,VALES613,BRVALE3S09O2,EQUITY PUT,"4,54","4,54","4,54","4,54",,"4,99",1,8000,61.3,VALE3,2020-07-20,EURO,57.21
29097,2020-07-09,VALET358,BRVALE3T09V5,EQUITY PUT,"0,05","0,06","0,05","0,06",,"0,03",14,38700,35.8,VALE3,2020-08-17,EURO,57.21
29100,2020-07-09,VALET375,BRVALE3T09Q5,EQUITY PUT,"0,07","0,08","0,07","0,07",,"0,04",7,11900,37.55,VALE3,2020-08-17,EURO,57.21
29101,2020-07-09,VALET385,BRVALE3T09N2,EQUITY PUT,"0,07","0,09","0,07","0,09",,"0,06",3,2300,38.55,VALE3,2020-08-17,EURO,57.21
29103,2020-07-09,VALET408,BRVALE3T09U7,EQUITY PUT,"0,09","0,13","0,12","0,12",,"0,09",7,11500,40.8,VALE3,2020-08-17,EURO,57.21
29104,2020-07-09,VALET41,BRVALE3T0989,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,07",2,900,39.8,VALE3,2020-08-17,EURO,57.21
29106,2020-07-09,VALET432,BRVALE3T09E1,EQUITY PUT,"0,13","0,14","0,13","0,14",,"0,12",2,1400,42.05,VALE3,2020-08-17,EURO,57.21
29107,2020-07-09,VALET435,BRVALE3T0AM8,EQUITY PUT,"0,2","0,2","0,2","0,2",,"0,17",1,200,43.55,VALE3,2020-08-17,EURO,57.21
29109,2020-07-09,VALET440,BRVALE3T0B06,EQUITY PUT,"0,19","0,2","0,19","0,19",,"0,19",3,300,44.05,VALE3,2020-08-17,EURO,57.21
29110,2020-07-09,VALET442,BRVALE3T09B7,EQUITY PUT,"0,14","0,17","0,15","0,17",,"0,15",3,500,43.05,VALE3,2020-08-17,EURO,57.21
29112,2020-07-09,VALET448,BRVALE3T0AV9,EQUITY PUT,"0,2","0,24","0,21","0,23",,"0,22",9,11200,44.8,VALE3,2020-08-17,EURO,57.21
29113,2020-07-09,VALET450,BRVALE3T09P7,EQUITY PUT,"0,18","0,26","0,2","0,24",,"0,23",11,4600,45.05,VALE3,2020-08-17,EURO,57.21
29114,2020-07-09,VALET453,BRVALE3T0A15,EQUITY PUT,"0,22","0,25","0,24","0,25",,"0,25",3,1300,45.3,VALE3,2020-08-17,EURO,57.21
29115,2020-07-09,VALET455,BRVALE3T0997,EQUITY PUT,"0,18","0,21","0,19","0,21",,"0,2",2,200,44.3,VALE3,2020-08-17,EURO,57.21
29117,2020-07-09,VALET463,BRVALE3T0A23,EQUITY PUT,"0,29","0,3","0,29","0,3",,"0,31",9,57200,46.3,VALE3,2020-08-17,EURO,57.21
29120,2020-07-09,VALET470,BRVALE3T0930,EQUITY PUT,"0,24","0,27","0,26","0,27",,"0,27",8,51600,45.8,VALE3,2020-08-17,EURO,57.21
29121,2020-07-09,VALET473,BRVALE3T09Y9,EQUITY PUT,"0,31","0,38","0,31","0,38",,"0,38",3,16200,47.3,VALE3,2020-08-17,EURO,57.21
29122,2020-07-09,VALET475,BRVALE3T09T9,EQUITY PUT,"0,4","0,43","0,42","0,4",,"0,4",6,118000,47.55,VALE3,2020-08-17,EURO,57.21
29123,2020-07-09,VALET478,BRVALE3T09X1,EQUITY PUT,"0,36","0,44","0,4","0,4",,"0,43",27,293500,47.8,VALE3,2020-08-17,EURO,57.21
29124,2020-07-09,VALET479,BRVALE3T0B30,EQUITY PUT,"0,4","0,46","0,45","0,45",,"0,45",13,47600,48.05,VALE3,2020-08-17,EURO,57.21
29125,2020-07-09,VALET480,BRVALE3T09H4,EQUITY PUT,"0,29","0,34","0,31","0,34",,"0,34",12,20300,46.8,VALE3,2020-08-17,EURO,57.21
29126,2020-07-09,VALET482,BRVALE3T09F8,EQUITY PUT,"0,39","0,39","0,39","0,39",,"0,36",3,66100,47.05,VALE3,2020-08-17,EURO,57.21
29127,2020-07-09,VALET483,BRVALE3T0A07,EQUITY PUT,"0,4","0,49","0,47","0,49",,"0,48",17,190000,48.3,VALE3,2020-08-17,EURO,57.21
29128,2020-07-09,VALET488,BRVALE3T09W3,EQUITY PUT,"0,44","0,59","0,51","0,53",,"0,53",21,97300,48.8,VALE3,2020-08-17,EURO,57.21
29129,2020-07-09,VALET493,BRVALE3T09Z6,EQUITY PUT,"0,47","0,63","0,59","0,58",,"0,6",21,194400,49.3,VALE3,2020-08-17,EURO,57.21
29130,2020-07-09,VALET498,BRVALE3T0AW7,EQUITY PUT,"0,47","0,72","0,65","0,68",,"0,66",27,288800,49.8,VALE3,2020-08-17,EURO,57.21
29131,2020-07-09,VALET499,BRVALE3T0955,EQUITY PUT,"0,41","0,55","0,49","0,5",,"0,5",7,116200,48.55,VALE3,2020-08-17,EURO,57.21
29132,2020-07-09,VALET503,BRVALE3T0AI6,EQUITY PUT,"0,52","0,81","0,7","0,74",,"0,74",37,225300,50.3,VALE3,2020-08-17,EURO,57.21
29133,2020-07-09,VALET508,BRVALE3T0AS5,EQUITY PUT,"0,66","0,86","0,81","0,83",,"0,83",46,257900,50.8,VALE3,2020-08-17,EURO,57.21
29134,2020-07-09,VALET513,BRVALE3T0AR7,EQUITY PUT,"0,66","0,95","0,9","0,95",,"0,92",16,65500,51.3,VALE3,2020-08-17,EURO,57.21
29135,2020-07-09,VALET53,BRVALE3T0922,EQUITY PUT,"0,77","1,12","0,94","1,03",,"1,03",29,166900,51.8,VALE3,2020-08-17,EURO,57.21
29136,2020-07-09,VALET535,BRVALE3T09D3,EQUITY PUT,"1,1","1,16","1,11","1,15",,"1,14",10,41400,52.3,VALE3,2020-08-17,EURO,57.21
29137,2020-07-09,VALET538,BRVALE3T0AL0,EQUITY PUT,"1,2","1,62","1,42","1,55",,"1,56",20,107400,53.8,VALE3,2020-08-17,EURO,57.21
29138,2020-07-09,VALET540,BRVALE3T09I2,EQUITY PUT,"0,92","1,39","1,21","1,25",,"1,27",65,170800,52.8,VALE3,2020-08-17,EURO,57.21
29139,2020-07-09,VALET543,BRVALE3T0AG0,EQUITY PUT,"1,27","1,87","1,58","1,74",,"1,73",26,78700,54.3,VALE3,2020-08-17,EURO,57.21
29140,2020-07-09,VALET546,BRVALE3T09A9,EQUITY PUT,"1,15","1,53","1,39","1,42",,"1,41",16,59100,53.3,VALE3,2020-08-17,EURO,57.21
29141,2020-07-09,VALET548,BRVALE3T0AP1,EQUITY PUT,"1,49","2,06","1,93","1,94",,"1,92",62,266100,54.8,VALE3,2020-08-17,EURO,57.21
29142,2020-07-09,VALET558,BRVALE3T09J0,EQUITY PUT,"1,76","2,5","2,22","2,37",,"2,33",63,102100,55.8,VALE3,2020-08-17,EURO,57.21
29143,2020-07-09,VALET563,BRVALE3T09K8,EQUITY PUT,"2,19","2,53","2,31","2,53",,"2,56",16,31300,56.3,VALE3,2020-08-17,EURO,57.21
29144,2020-07-09,VALET565,BRVALE3T0963,EQUITY PUT,"1,78","2,26","2,06","2,1",,"2,11",43,40400,55.3,VALE3,2020-08-17,EURO,57.21
29145,2020-07-09,VALET568,BRVALE3T0B22,EQUITY PUT,"2,38","2,96","2,6","2,78",,"2,81",39,119500,56.8,VALE3,2020-08-17,EURO,57.21
29146,2020-07-09,VALET578,BRVALE3T0AO4,EQUITY PUT,"2,67","3,5","3,25","3,43",,"3,35",55,506900,57.8,VALE3,2020-08-17,EURO,57.21
29147,2020-07-09,VALET583,BRVALE3T0AX5,EQUITY PUT,"3,14","3,68","3,5","3,66",,"3,65",5,18200,58.3,VALE3,2020-08-17,EURO,57.21
29148,2020-07-09,VALET585,BRVALE3T09G6,EQUITY PUT,"2,96","2,98","2,96","2,98",,"3,07",2,8000,57.3,VALE3,2020-08-17,EURO,57.21
29149,2020-07-09,VALET588,BRVALE3T0AT3,EQUITY PUT,"3,15","3,99","3,81","3,94",,"3,96",7,34300,58.8,VALE3,2020-08-17,EURO,57.21
29151,2020-07-09,VALET598,BRVALE3T0AN6,EQUITY PUT,"3,75","4,68","4,48","4,68",,"4,64",14,63100,59.8,VALE3,2020-08-17,EURO,57.21
29154,2020-07-09,VALET613,BRVALE3T0AH8,EQUITY PUT,"5,65","5,65","5,65","5,65",,"5,75",1,6000,61.3,VALE3,2020-08-17,EURO,57.21
29155,2020-07-09,VALET618,BRVALE3T0AF2,EQUITY PUT,"5,6","6,29","6,04","6,01",,"6,14",11,9200,61.8,VALE3,2020-08-17,EURO,57.21
29156,2020-07-09,VALET623,BRVALE3T0AK2,EQUITY PUT,"6,11","6,11","6,11","6,11",,"6,55",1,2500,62.3,VALE3,2020-08-17,EURO,57.21
29158,2020-07-09,VALET638,BRVALE3T0B48,EQUITY PUT,"7,8","7,85","7,8","7,8",,"7,82",3,3300,63.8,VALE3,2020-08-17,EURO,57.21
29159,2020-07-09,VALET645,BRVALE3T0906,EQUITY PUT,"7,35","7,35","7,35","7,35",,"7,39",1,1400,63.3,VALE3,2020-08-17,EURO,57.21
29196,2020-07-09,VALEU450,BRVALE3U09L4,EQUITY PUT,"0,55","0,57","0,56","0,57",,"0,55",3,1200,45.05,VALE3,2020-09-21,EURO,57.21
29207,2020-07-09,VALEU478,BRVALE3U0A47,EQUITY PUT,"0,82","0,82","0,82","0,82",,"0,9",1,10000,47.8,VALE3,2020-09-21,EURO,57.21
29214,2020-07-09,VALEU50,BRVALE3U09B5,EQUITY PUT,"0,96","1,03","0,99","1,03",,"1,07",3,2400,48.8,VALE3,2020-09-21,EURO,57.21
29216,2020-07-09,VALEU508,BRVALE3U0B12,EQUITY PUT,"1,49","1,49","1,49","1,49",,"1,51",20,200000,50.8,VALE3,2020-09-21,EURO,57.21
29218,2020-07-09,VALEU518,BRVALE3U0AY0,EQUITY PUT,"1,8","1,8","1,8","1,8",,"1,77",1,1000,51.8,VALE3,2020-09-21,EURO,57.21
29221,2020-07-09,VALEU533,BRVALE3U0AZ7,EQUITY PUT,"2,22","2,22","2,22","2,22",,"2,25",1,100,53.3,VALE3,2020-09-21,EURO,57.21
29222,2020-07-09,VALEU548,BRVALE3U0AN3,EQUITY PUT,"2,76","2,76","2,76","2,76",,"2,82",1,500000,54.8,VALE3,2020-09-21,EURO,57.21
29223,2020-07-09,VALEU550,BRVALE3U0861,EQUITY PUT,"2,38","2,42","2,38","2,38",,"2,43",14,180000,53.8,VALE3,2020-09-21,EURO,57.21
29224,2020-07-09,VALEU553,BRVALE3U0AR4,EQUITY PUT,"2,9","2,9","2,9","2,9",,"3,03",2,200,55.3,VALE3,2020-09-21,EURO,57.21
29225,2020-07-09,VALEU555,BRVALE3U0994,EQUITY PUT,"2,37","2,37","2,37","2,37",,"2,62",1,1000,54.3,VALE3,2020-09-21,EURO,57.21
29226,2020-07-09,VALEU558,BRVALE3U0B79,EQUITY PUT,"3,3","3,3","3,3","3,3",,"3,25",1,100,55.8,VALE3,2020-09-21,EURO,57.21
29227,2020-07-09,VALEU563,BRVALE3U0B38,EQUITY PUT,"3,29","3,29","3,29","3,29",,"3,48",1,7000,56.3,VALE3,2020-09-21,EURO,57.21
29228,2020-07-09,VALEU568,BRVALE3U0AT0,EQUITY PUT,"3,53","3,65","3,61","3,65",,"3,73",2,19300,56.8,VALE3,2020-09-21,EURO,57.21
29230,2020-07-09,VALEU578,BRVALE3U0AX2,EQUITY PUT,"4,04","4,16","4,08","4,16",,"4,26",28,350000,57.8,VALE3,2020-09-21,EURO,57.21
29318,2020-07-09,VALEV520,BRVALE3V0AS1,EQUITY PUT,"1,98","1,98","1,98","1,98",,"2,03",1,6300,50.8,VALE3,2020-10-19,EURO,57.21
29320,2020-07-09,VALEV530,BRVALE3V0AT9,EQUITY PUT,"2,29","2,4","2,34","2,29",,"2,33",2,2000,51.8,VALE3,2020-10-19,EURO,57.21
29323,2020-07-09,VALEV540,BRVALE3V0AU7,EQUITY PUT,"2,61","2,61","2,61","2,61",,"2,66",1,300,52.8,VALE3,2020-10-19,EURO,57.21
29324,2020-07-09,VALEV548,BRVALE3V0CH0,EQUITY PUT,"3,15","3,46","3,45","3,46",,"3,43",4,1001200,54.8,VALE3,2020-10-19,EURO,57.21
29326,2020-07-09,VALEV558,BRVALE3V0CE7,EQUITY PUT,"3,7","3,7","3,7","3,7",,"3,88",1,6300,55.8,VALE3,2020-10-19,EURO,57.21
29332,2020-07-09,VALEV590,BRVALE3V0AL6,EQUITY PUT,"4,79","4,83","4,82","4,83",,"4,87",2,6400,57.8,VALE3,2020-10-19,EURO,57.21
29335,2020-07-09,VALEV600,BRVALE3V07L6,EQUITY PUT,"4,66","5,4","4,99","5,4",,"5,43",13,86300,58.8,VALE3,2020-10-19,EURO,57.21
29389,2020-07-09,VALEW510,BRVALE3W0AL5,EQUITY PUT,"2,2","2,26","2,23","2,26",,"2,23",3,300,49.8,VALE3,2020-11-16,EURO,57.21
29521,2020-07-09,VIVTG50,BRVIVT4G07M6,EQUITY CALL,"1,8","1,8","1,8","1,8",,"1,92",1,100,48.19,VIVT4,2020-07-20,AMER,0.0
29522,2020-07-09,VIVTG51,BRVIVT4G07A1,EQUITY CALL,"0,57","1,3","1,06","1,3",,"1,18",7,3500,49.19,VIVT4,2020-07-20,AMER,0.0
29523,2020-07-09,VIVTG52,BRVIVT4G0777,EQUITY CALL,"0,7","0,72","0,71","0,72",,"0,64",3,1500,50.19,VIVT4,2020-07-20,AMER,0.0
29524,2020-07-09,VIVTG53,BRVIVT4G0769,EQUITY CALL,"0,25","0,27","0,26","0,27",,"0,32",4,2400,51.19,VIVT4,2020-07-20,AMER,0.0
29527,2020-07-09,VIVTG55,BRVIVT4G07N4,EQUITY CALL,"0,05","0,12","0,07","0,11",,"0,08",3,600,53.19,VIVT4,2020-07-20,AMER,0.0
29553,2020-07-09,VIVTH51,BRVIVT4H0701,EQUITY CALL,"1,71","2,18","1,96","2,14",,"2,15",6,3400,49.19,VIVT4,2020-08-17,AMER,0.0
29554,2020-07-09,VIVTH52,BRVIVT4H0719,EQUITY CALL,"1,62","1,67","1,64","1,64",,"1,62",8,40000,50.19,VIVT4,2020-08-17,AMER,0.0
29555,2020-07-09,VIVTH53,BRVIVT4H06N4,EQUITY CALL,"1,15","1,25","1,22","1,22",,"1,18",4,1000,51.19,VIVT4,2020-08-17,AMER,0.0
29558,2020-07-09,VIVTH546,BRVIVT4H0768,EQUITY CALL,"0,3","0,4","0,39","0,4",,"0,37",2,10300,54.19,VIVT4,2020-08-17,AMER,0.0
29592,2020-07-09,VIVTS18,BRVIVT4S0765,EQUITY PUT,"0,12","0,12","0,12","0,12",,"0,12",1,5000,46.69,VIVT4,2020-07-20,EURO,0.0
29600,2020-07-09,VIVTS47,BRVIVT4S07F5,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,04",2,1000,45.19,VIVT4,2020-07-20,EURO,0.0
29603,2020-07-09,VIVTS50,BRVIVT4S07J7,EQUITY PUT,"0,3","0,66","0,37","0,3",,"0,33",13,70300,48.19,VIVT4,2020-07-20,EURO,0.0
29632,2020-07-09,VIVTT48,BRVIVT4T06R0,EQUITY PUT,"0,55","0,55","0,55","0,55",,"0,57",1,500,46.19,VIVT4,2020-08-17,EURO,0.0
29705,2020-07-09,VVARD610,BRVVAR3D01D7,EQUITY CALL,"10,57","11,92","11,47","11,92",,"11,64",12,4700,6.1,VVAR3,2021-04-19,EURO,17.59
29750,2020-07-09,VVARF200,BRVVAR3F00I3,EQUITY CALL,"3,1","3,83","3,41","3,51",,"3,57",12,10900,20.0,VVAR3,2021-06-18,AMER,17.59
29751,2020-07-09,VVARF900,BRVVAR3F01X0,EQUITY CALL,"9,5",10,"9,9",10,,"10,3",3,500,9.0,VVAR3,2022-06-17,AMER,17.59
29752,2020-07-09,VVARG100,BRVVAR3G0134,EQUITY CALL,"6,45","7,66","7,14","7,5",,"7,56",83,72700,10.0,VVAR3,2020-07-20,AMER,17.59
29755,2020-07-09,VVARG107,BRVVAR3G00M3,EQUITY CALL,6,"6,85","6,23","6,85",,"6,81",13,22900,10.75,VVAR3,2020-07-20,EURO,17.59
29756,2020-07-09,VVARG110,BRVVAR3G0191,EQUITY CALL,"6,1","6,1","6,1","6,1",,"6,56",1,200,11.0,VVAR3,2020-07-20,AMER,17.59
29758,2020-07-09,VVARG115,BRVVAR3G00P6,EQUITY CALL,5,"6,09","5,64","6,09",,"6,06",21,185500,11.5,VVAR3,2020-07-20,AMER,17.59
29759,2020-07-09,VVARG120,BRVVAR3G01A6,EQUITY CALL,"4,43","5,5","4,7","5,5",,"5,56",6,6700,12.0,VVAR3,2020-07-20,AMER,17.59
29760,2020-07-09,VVARG122,BRVVAR3G00K7,EQUITY CALL,"4,2","5,35","5,01","5,35",,"5,31",10,20900,12.25,VVAR3,2020-07-20,EURO,17.59
29761,2020-07-09,VVARG125,BRVVAR3G01Q2,EQUITY CALL,"4,12","4,58","4,16","4,58",,"5,06",2,1100,12.5,VVAR3,2020-07-20,AMER,17.59
29762,2020-07-09,VVARG127,BRVVAR3G00F7,EQUITY CALL,4,"4,78","4,57","4,78",,"4,82",4,7100,12.75,VVAR3,2020-07-20,EURO,17.59
29763,2020-07-09,VVARG130,BRVVAR3G0183,EQUITY CALL,"3,4","4,68","4,07","4,5",,"4,57",177,187500,13.0,VVAR3,2020-07-20,AMER,17.59
