Asst,OptnTp,TradgEndDt,TckrSymb,OptnStyle,ExrcPric,,9/21/2020,8/17/2020,7/20/2020,Asst,Cotação,7/20/2020,8/17/2020,9/21/2020,
ARZZ3,Put,8/17/2020,ARZZT490,EURO,49,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT500,EURO,50,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT510,EURO,51,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT520,EURO,52,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT530,EURO,53,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT540,EURO,54,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT550,EURO,55,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT560,EURO,56,,,,,,,,,,
ARZZ3,Put,8/17/2020,ARZZT570,EURO,57,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX64,EURO,64,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX65,EURO,65,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX66,EURO,66,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX67,EURO,67,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX68,EURO,68,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX69,EURO,69,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX70,EURO,70,,,,,,,,,,
ARZZ3,Put,12/17/2021,ARZZX71,EURO,71,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG1,AMER,28.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG2,AMER,34.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG215,AMER,21.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG220,AMER,22,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG3,AMER,40.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG4,AMER,46.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG40,AMER,10.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG46,AMER,16.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG52,AMER,22.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG525,EURO,52.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG585,EURO,58.5,,,,,,,,,,
AZUL4,Call,7/20/2020,AZULG645,EURO,64.5,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH105,AMER,10.5,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH13,AMER,13,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH152,EURO,15.25,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH175,AMER,17.5,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH197,EURO,19.75,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH220,AMER,22,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH230,AMER,23,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH242,EURO,24.25,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH265,AMER,26.5,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH267,EURO,26.75,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH287,EURO,28.75,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH297,EURO,29.75,,,,,,,,,,
AZUL4,Call,8/17/2020,AZULH950,EURO,9.5,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI190,AMER,19,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI202,EURO,20.25,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI205,AMER,20.5,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI227,EURO,22.75,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI240,AMER,24,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI270,AMER,27,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI272,EURO,27.25,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI275,AMER,27.5,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI277,EURO,27.75,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI280,AMER,28,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI282,EURO,28.25,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI285,AMER,28.5,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI287,EURO,28.75,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI290,AMER,29,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI292,EURO,29.25,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI295,AMER,29.5,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI297,EURO,29.75,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI300,AMER,30,,,,,,,,,,
AZUL4,Call,9/21/2020,AZULI302,EURO,30.25,,,,,,,,,,
AZUL4,Call,10/19/2020,AZULJ195,AMER,19.5,,,,,,,,,,
AZUL4,Call,10/19/2020,AZULJ200,AMER,20,,,,,,,,,,
AZUL4,Call,10/19/2020,AZULJ205,AMER,20.5,,,,,,,,,,
AZUL4,Call,10/19/2020,AZULJ210,AMER,21,,,,,,,,,,
AZUL4,Call,10/19/2020,AZULJ215,AMER,21.5,,,,,,,,,,
AZUL4,Call,11/16/2020,AZULK205,AMER,20.5,,,,,,,,,,
AZUL4,Call,12/21/2020,AZULL265,AMER,26.5,,,,,,,,,,
AZUL4,Call,12/21/2020,AZULL470,AMER,47,,,,,,,,,,
AZUL4,Call,1/18/2021,AZULA190,AMER,19,,,,,,,,,,
AZUL4,Call,1/18/2021,AZULA212,EURO,21.25,,,,,,,,,,
AZUL4,Call,1/18/2021,AZULA257,EURO,25.75,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS1,EURO,28.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS2,EURO,34.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS215,EURO,21.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS220,EURO,22,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS3,EURO,40.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS4,EURO,46.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS40,EURO,10.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS46,EURO,16.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS52,EURO,22.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS525,EURO,52.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS585,EURO,58.5,,,,,,,,,,
AZUL4,Put,7/20/2020,AZULS645,EURO,64.5,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT105,EURO,10.5,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT13,EURO,13,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT152,EURO,15.25,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT175,EURO,17.5,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT197,EURO,19.75,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT220,EURO,22,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT230,EURO,23,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT242,EURO,24.25,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT265,EURO,26.5,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT267,EURO,26.75,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT287,EURO,28.75,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT297,EURO,29.75,,,,,,,,,,
AZUL4,Put,8/17/2020,AZULT950,EURO,9.5,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU190,EURO,19,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU202,EURO,20.25,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU205,EURO,20.5,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU227,EURO,22.75,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU240,EURO,24,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU270,EURO,27,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU272,EURO,27.25,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU275,EURO,27.5,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU277,EURO,27.75,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU280,EURO,28,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU282,EURO,28.25,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU285,EURO,28.5,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU287,EURO,28.75,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU290,EURO,29,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU292,EURO,29.25,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU295,EURO,29.5,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU297,EURO,29.75,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU300,EURO,30,,,,,,,,,,
AZUL4,Put,9/21/2020,AZULU302,EURO,30.25,,,,,,,,,,
AZUL4,Put,10/19/2020,AZULV195,EURO,19.5,,,,,,,,,,
AZUL4,Put,10/19/2020,AZULV200,EURO,20,,,,,,,,,,
AZUL4,Put,10/19/2020,AZULV205,EURO,20.5,,,,,,,,,,
AZUL4,Put,10/19/2020,AZULV210,EURO,21,,,,,,,,,,
AZUL4,Put,10/19/2020,AZULV215,EURO,21.5,,,,,,,,,,
AZUL4,Put,11/16/2020,AZULW205,EURO,20.5,,,,,,,,,,
AZUL4,Put,12/21/2020,AZULX265,EURO,26.5,,,,,,,,,,
AZUL4,Put,12/21/2020,AZULX470,EURO,47,,,,,,,,,,
AZUL4,Put,1/18/2021,AZULM190,EURO,19,,,,,,,,,,
AZUL4,Put,1/18/2021,AZULM212,EURO,21.25,,,,,,,,,,
AZUL4,Put,1/18/2021,AZULM257,EURO,25.75,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG1,EURO,41.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG10,AMER,40.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG11,AMER,41.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG12,AMER,42.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG13,AMER,43.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG14,AMER,44.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG15,AMER,45.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG16,AMER,46.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG17,AMER,47.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG2,EURO,41.81,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG244,EURO,23.81,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG245,AMER,24.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG3,EURO,42.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG300,AMER,30.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG305,AMER,30.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG310,AMER,31.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG325,AMER,32.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG330,AMER,33.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG333,EURO,33.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG335,AMER,33.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG340,AMER,34.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG343,EURO,34.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG345,AMER,34.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG35,AMER,35.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG36,AMER,36.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG37,AMER,37.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG380,AMER,38.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG39,AMER,39.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG393,EURO,39.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG394,EURO,38.81,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG398,EURO,39.81,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG4,EURO,42.81,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG40,AMER,40.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG401,AMER,39.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG403,EURO,40.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG408,EURO,40.81,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG41,AMER,41.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG42,AMER,42.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG43,AMER,43.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG433,EURO,43.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG45,AMER,45.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG450,AMER,44.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG466,AMER,46.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG469,EURO,46.31,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG47,AMER,47.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG48,AMER,48.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG485,AMER,48.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG490,AMER,49.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG495,AMER,49.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG5,AMER,35.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG500,AMER,50.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG510,AMER,51.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG511,EURO,50.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG515,EURO,51.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG520,AMER,52.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG525,EURO,52.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG530,AMER,53.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG540,AMER,54.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG544,EURO,54.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG545,EURO,53.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG550,AMER,55.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG555,EURO,55.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG560,AMER,56.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG565,EURO,56.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG570,AMER,57.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG575,EURO,57.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG580,AMER,58.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG590,AMER,59.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG6,AMER,36.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG600,AMER,60.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG610,AMER,61.06,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG7,AMER,37.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG8,AMER,38.56,,,,,,,,,,
B3SA3,Call,7/20/2020,B3SAG9,EURO,43.81,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH10,AMER,40.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH11,AMER,41.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH212,EURO,20.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH216,EURO,21.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH221,EURO,22.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH226,EURO,22.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH231,EURO,23.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH236,EURO,23.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH241,EURO,24.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH243,AMER,24.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH246,EURO,24.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH251,EURO,25.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH261,EURO,26.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH264,EURO,25.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH266,EURO,26.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH271,EURO,27.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH276,EURO,27.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH281,EURO,28.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH286,EURO,28.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH296,EURO,29.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH301,EURO,30.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH303,AMER,30.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH311,EURO,31.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH316,EURO,31.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH321,EURO,32.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH323,AMER,32.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH326,EURO,32.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH328,AMER,32.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH331,EURO,33.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH333,AMER,33.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH338,AMER,33.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH34,AMER,34.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH341,EURO,34.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH35,AMER,35.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH36,AMER,36.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH373,AMER,37.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH38,AMER,38.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH381,EURO,38.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH386,EURO,38.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH39,AMER,39.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH391,EURO,39.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH398,AMER,39.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH4,AMER,34.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH40,AMER,40.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH406,EURO,40.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH41,AMER,41.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH411,EURO,41.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH416,EURO,41.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH42,AMER,42.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH421,EURO,42.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH426,EURO,42.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH428,AMER,42.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH431,EURO,43.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH433,AMER,43.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH436,EURO,43.64,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH438,AMER,43.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH443,AMER,44.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH448,AMER,44.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH458,AMER,45.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH460,AMER,45.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH461,EURO,46.14,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH463,AMER,46.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH473,AMER,47.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH475,AMER,46.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH478,AMER,47.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH483,AMER,48.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH488,AMER,48.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH493,AMER,49.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH498,AMER,49.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH5,AMER,35.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH500,AMER,50.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH510,AMER,51.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH515,EURO,50.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH518,EURO,51.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH528,EURO,52.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH53,AMER,52.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH533,AMER,53.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH538,EURO,53.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH543,AMER,54.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH548,EURO,54.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH553,AMER,55.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH563,AMER,56.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH565,EURO,55.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH568,EURO,56.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH573,AMER,57.39,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH585,EURO,57.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH588,EURO,58.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH598,EURO,59.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH6,AMER,36.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH608,EURO,60.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH618,EURO,61.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH7,AMER,37.89,,,,,,,,,,
B3SA3,Call,8/17/2020,B3SAH8,AMER,38.89,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI270,AMER,27,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI272,EURO,27.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI275,AMER,27.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI277,EURO,27.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI280,AMER,28,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI282,EURO,28.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI285,AMER,28.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI287,EURO,28.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI290,AMER,29,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI292,EURO,29.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI295,AMER,29.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI297,EURO,29.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI30,AMER,30,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI302,EURO,30.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI305,AMER,30.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI307,EURO,30.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI310,AMER,31,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI312,EURO,31.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI315,AMER,31.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI317,EURO,31.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI320,AMER,32,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI322,EURO,32.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI325,AMER,32.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI327,EURO,32.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI330,AMER,33,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI332,EURO,33.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI335,AMER,33.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI337,EURO,33.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI34,AMER,34.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI340,AMER,34,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI342,EURO,34.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI347,EURO,34.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI350,AMER,35,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI352,EURO,35.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI355,AMER,35.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI357,EURO,35.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI360,AMER,36,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI362,EURO,36.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI365,AMER,36.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI367,EURO,36.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI370,AMER,37,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI372,EURO,37.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI375,AMER,37.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI377,EURO,37.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI380,AMER,38,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI382,EURO,38.25,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI385,AMER,38.5,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI387,EURO,38.75,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI390,AMER,39,,,,,,,,,,
B3SA3,Call,9/21/2020,B3SAI392,EURO,39.25,,,,,,,,,,
